,rms,peaks,DateTime
37.68598639455782,0.06346445,0,2025-09-30 13:48:37.685986395+02:00
37.68888888888889,0.043073993,0,2025-09-30 13:48:37.688888889+02:00
37.69179138321996,0.032705273,0,2025-09-30 13:48:37.691791383+02:00
37.69469387755102,0.031676438,0,2025-09-30 13:48:37.694693878+02:00
37.697596371882085,0.033358555,0,2025-09-30 13:48:37.697596372+02:00
37.70049886621315,0.03143412,0,2025-09-30 13:48:37.700498866+02:00
37.70340136054422,0.025060244,0,2025-09-30 13:48:37.703401361+02:00
37.70630385487529,0.020096187,0,2025-09-30 13:48:37.706303855+02:00
37.70920634920635,0.01714753,0,2025-09-30 13:48:37.709206349+02:00
37.712108843537415,0.014658632,0,2025-09-30 13:48:37.712108844+02:00
37.71501133786848,0.0120894555,0,2025-09-30 13:48:37.715011338+02:00
37.71791383219955,0.008817961,0,2025-09-30 13:48:37.717913832+02:00
37.72081632653061,0.0066518155,0,2025-09-30 13:48:37.720816327+02:00
37.72371882086168,0.0037362461,0,2025-09-30 13:48:37.723718821+02:00
37.726621315192745,0.0036394575,0,2025-09-30 13:48:37.726621315+02:00
37.72952380952381,0.0034326387,0,2025-09-30 13:48:37.729523810+02:00
37.73242630385488,0.003589427,0,2025-09-30 13:48:37.732426304+02:00
37.73532879818594,0.0032645927,0,2025-09-30 13:48:37.735328798+02:00
37.73823129251701,0.0033168837,0,2025-09-30 13:48:37.738231293+02:00
37.741133786848074,0.0035134186,0,2025-09-30 13:48:37.741133787+02:00
37.744036281179135,0.0028949957,0,2025-09-30 13:48:37.744036281+02:00
37.7469387755102,0.0037378496,0,2025-09-30 13:48:37.746938776+02:00
37.74984126984127,0.003295367,0,2025-09-30 13:48:37.749841270+02:00
37.75274376417234,0.004071637,0,2025-09-30 13:48:37.752743764+02:00
37.755646258503404,0.004215629,0,2025-09-30 13:48:37.755646259+02:00
37.758548752834464,0.0043216613,0,2025-09-30 13:48:37.758548753+02:00
37.76145124716553,0.00454382,0,2025-09-30 13:48:37.761451247+02:00
37.7643537414966,0.003745811,0,2025-09-30 13:48:37.764353741+02:00
37.767256235827666,0.0041787974,0,2025-09-30 13:48:37.767256236+02:00
37.77015873015873,0.0034161226,0,2025-09-30 13:48:37.770158730+02:00
37.773061224489794,0.0034393133,0,2025-09-30 13:48:37.773061224+02:00
37.77596371882086,0.0034086148,0,2025-09-30 13:48:37.775963719+02:00
37.77886621315193,0.0027800677,0,2025-09-30 13:48:37.778866213+02:00
37.781768707482996,0.0027572515,0,2025-09-30 13:48:37.781768707+02:00
37.78467120181406,0.0026940492,0,2025-09-30 13:48:37.784671202+02:00
37.787573696145124,0.003343012,0,2025-09-30 13:48:37.787573696+02:00
37.79047619047619,0.0035405029,0,2025-09-30 13:48:37.790476190+02:00
